timestamp,frame_idx,video_name,video_path,face_id,head_yaw,head_pitch,head_roll,head_yaw_velocity,head_pitch_velocity,head_roll_velocity,head_yaw_acceleration,head_pitch_acceleration,head_roll_acceleration,head_Tx_velocity,head_Ty_velocity,head_Tz_velocity,head_movement_stability,head_movement_jerk,head_tilt_direction,gaze_direction_center,gaze_direction_up,gaze_direction_down,gaze_direction_left,gaze_direction_right,gaze_direction_up_left,gaze_direction_up_right,gaze_direction_down_left,gaze_direction_down_right,left_eye_aperture,right_eye_aperture,eye_openness_score,blink_rate_per_minute,avg_blink_duration_sec,blink_completeness_score,saccade_frequency_per_sec,avg_saccade_amplitude,avg_fixation_duration_sec,fixation_count_per_window,pupil_size_mean,pupil_size_std,smile_intensity,frown_intensity,eyebrow_raise_intensity,eyebrow_furrow_intensity,mouth_openness,nostril_flare_intensity,surprise_intensity,anger_intensity,disgust_intensity,sadness_intensity,expression_change_rate,facial_asymmetry,gaze_consistency_score,head_gaze_alignment_score,micro_expression_frequency_per_min,engagement_proxy_score,disengagement_indicator,cognitive_load_index,attention_stability_index,movement_smoothness_score,behavioral_transition_rate,emotion_variability,arousal_trend_direction,valence_trend_direction,rhythmic_blink_pattern,behavioral_periodicity_score,arousal,valence,confusion_score,frustration_score,boredom_score,engagement_state
1.68,42,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
1.72,43,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
1.76,44,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
1.8,45,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
1.84,46,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
1.88,47,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
1.92,48,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
1.96,49,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.0,50,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.04,51,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.08,52,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.12,53,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.16,54,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.2,55,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.24,56,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.28,57,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.32,58,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.36,59,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.4,60,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.44,61,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.48,62,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.52,63,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.56,64,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.6,65,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.64,66,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.68,67,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.72,68,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.76,69,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.8,70,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.84,71,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.88,72,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.92,73,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
2.96,74,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.0,75,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.04,76,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.08,77,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.12,78,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.16,79,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.2,80,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.24,81,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.28,82,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.32,83,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.36,84,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
3.4,85,1100042025.avi,DAiSEE\DataSet\Train\110004\1100042025\1100042025.avi,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,center,1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,20,0.1,0.5,0,0,0.5,0,3.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,5,333333.6666666667,-333332.6666666667,0.4222222222222222,1000000.0,1000000.0,0.1,0.0,0,0,0,0.1,0,0,0.3333333333333333,0.3333333333333333,0.5,1
